no.blocks,heuristic,mb_cost_per_iteration
20,HEURISTIC.LAZY,162.83335558770827
20,HEURISTIC.LAZY,296.5049969033621
20,HEURISTIC.LAZY,304.9286379449484
20,HEURISTIC.LAZY,305.3969874859439
20,HEURISTIC.LAZY,296.83311889866593
20,HEURISTIC.LAZY,305.7675503102011
20,HEURISTIC.LAZY,293.60061080818593
20,HEURISTIC.LAZY,310.8377705819104
20,HEURISTIC.LAZY,310.9467882794481
20,HEURISTIC.LAZY,311.4952161228538
20,HEURISTIC.LAZY,311.6062136458305
20,HEURISTIC.LAZY,311.71441157395384
20,HEURISTIC.LAZY,312.06467155012933
20,HEURISTIC.LAZY,312.10039070870954
20,HEURISTIC.LAZY,312.2998394322334
20,HEURISTIC.LAZY,293.36619033181023
20,HEURISTIC.LAZY,310.6497477729838
20,HEURISTIC.LAZY,310.7578903506652
20,HEURISTIC.LAZY,311.31184107122334
20,HEURISTIC.LAZY,311.41892017479626
20,HEURISTIC.LAZY,311.53001520672626
20,HEURISTIC.LAZY,311.87491158336206
20,HEURISTIC.LAZY,311.9122539664329
20,HEURISTIC.LAZY,312.1084360704293
20,HEURISTIC.LAZY,294.6117651253843
20,HEURISTIC.LAZY,312.2855508902977
20,HEURISTIC.LAZY,312.28610822637603
20,HEURISTIC.LAZY,312.92295642338854
20,HEURISTIC.LAZY,312.96395883921946
20,HEURISTIC.LAZY,313.17883183130243
20,HEURISTIC.LAZY,313.4055826466773
20,HEURISTIC.LAZY,313.54461667066346
20,HEURISTIC.LAZY,313.7052893619043
20,HEURISTIC.LAZY,294.9646921188179
20,HEURISTIC.LAZY,312.82963644245785
20,HEURISTIC.LAZY,312.8814694853096
20,HEURISTIC.LAZY,313.45467654368383
20,HEURISTIC.LAZY,313.5690941131336
20,HEURISTIC.LAZY,313.7809226546002
20,HEURISTIC.LAZY,313.9458557393632
20,HEURISTIC.LAZY,314.1344144280432
20,HEURISTIC.LAZY,314.27458614778743
20,HEURISTIC.LAZY,294.93583357343346
20,HEURISTIC.LAZY,312.8206373530327
20,HEURISTIC.LAZY,312.88044325750184
20,HEURISTIC.LAZY,313.4442341147133
20,HEURISTIC.LAZY,313.5699539690677
20,HEURISTIC.LAZY,313.7810763797928
20,HEURISTIC.LAZY,313.9362452955188
20,HEURISTIC.LAZY,314.1320368110272
20,HEURISTIC.LAZY,314.26871384488055
20,HEURISTIC.LAZY,293.6774655759914
20,HEURISTIC.LAZY,311.74117521443014
20,HEURISTIC.LAZY,311.91712778686326
20,HEURISTIC.LAZY,312.3583703377959
20,HEURISTIC.LAZY,312.63108781089113
20,HEURISTIC.LAZY,312.8261619521287
20,HEURISTIC.LAZY,312.8526606551943
20,HEURISTIC.LAZY,313.13042737784855
20,HEURISTIC.LAZY,313.2171125999637
20,HEURISTIC.LAZY,295.66842827244716
20,HEURISTIC.LAZY,314.19498572534576
20,HEURISTIC.LAZY,314.4496549959509
20,HEURISTIC.LAZY,314.759655712414
20,HEURISTIC.LAZY,315.16405663752937
20,HEURISTIC.LAZY,315.2725271324084
20,HEURISTIC.LAZY,315.3582848245841
20,HEURISTIC.LAZY,294.77258492562544
20,HEURISTIC.LAZY,313.37711628410284
20,HEURISTIC.LAZY,313.70388811257806
20,HEURISTIC.LAZY,313.8879439346674
20,HEURISTIC.LAZY,314.4035522966103
20,HEURISTIC.LAZY,314.42095129611624
20,HEURISTIC.LAZY,314.6002968160684
20,HEURISTIC.LAZY,314.8555058623522
20,HEURISTIC.LAZY,314.8683013063451
20,HEURISTIC.LAZY,295.31120105862834
20,HEURISTIC.LAZY,314.0392292060776
20,HEURISTIC.LAZY,314.36160417069846
20,HEURISTIC.LAZY,314.53946736381033
20,HEURISTIC.LAZY,315.05654903853485
20,HEURISTIC.LAZY,315.07906299273327
20,HEURISTIC.LAZY,315.2604598807402
20,HEURISTIC.LAZY,315.51894857137677
20,HEURISTIC.LAZY,315.53046969343154
20,HEURISTIC.LAZY,293.95830156549664
20,HEURISTIC.LAZY,310.99444324129354
