no.blocks,planner_type,heuristic,planning_time,plan_cost,pp_cost
10,greedy,HEURISTIC.LAZY,0.10285605,98.47558124468488,102.5718788450963
10,greedy,HEURISTIC.SIMPLE_COLLISION,0.170914793,103.01787125390018,103.61952168654042
10,greedy,HEURISTIC.DILIGENT,0.89273774,97.62107693268655,98.04726366519277
10,multi_bound,HEURISTIC.LAZY,6.55980522,92.78139597908509,105.04960555226926
10,multi_bound,HEURISTIC.SIMPLE_COLLISION,11.381958762,93.74405282345322,105.04960555226926
