planner,heuristic,num_objects,trial_num,est_cost,cost,states_explored,time_taken
HEURISTIC,DILIGENT,150,5,4123.522147957547,4127.599881277832,600.0,86.540171719
HEURISTIC,ANTICIPATORY,150,5,3910.896891116739,4182.4162612632235,600.0,13.53583873
HEURISTIC,ANTICIPATORY_ONCE,150,5,3875.6346596341614,4109.652752551265,600.0,2.834006737
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,150,5,127765.84246272377,6075.771053494327,600.0,2.836035665
MULTI_BOUND_G,MIXED_G,150,5,3875.918060646333,4112.935521038001,6494.0,40.624802517
HEURISTIC,LAZY,150,6,4281.824468173791,4516.617703797158,600.0,2.824503351
HEURISTIC,DILIGENT,150,6,4467.276977178817,4463.3236648241955,600.0,90.31223937
HEURISTIC,ANTICIPATORY,150,6,4222.971465550697,4504.545387230696,600.0,13.794018855
HEURISTIC,ANTICIPATORY_ONCE,150,6,4281.824468173791,4516.617703797158,600.0,2.818630334
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,150,6,139847.52067644318,6561.80761065056,600.0,2.817196439
MULTI_BOUND_G,MIXED_G,150,6,4282.35191483218,4517.37864074056,5980.0,34.688064292
HEURISTIC,LAZY,150,7,4040.9421925480096,4298.003035826506,600.0,2.802681273
HEURISTIC,DILIGENT,150,7,4274.35203705387,4295.460078355998,600.0,83.077327735
HEURISTIC,ANTICIPATORY,150,7,4007.738524888006,4281.160729190746,600.0,13.619025393
HEURISTIC,ANTICIPATORY_ONCE,150,7,4040.9421925480096,4298.003035826506,600.0,2.825375894
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,150,7,103943.12670846366,6063.392172766608,600.0,2.82823592
MULTI_BOUND_G,MIXED_G,150,7,4035.429788732326,4289.083731475433,7292.0,52.56767119
HEURISTIC,LAZY,150,8,4200.822136706594,4455.752203052753,600.0,2.796396967
HEURISTIC,DILIGENT,150,8,4454.438211753515,4449.602179290009,600.0,92.822018595
HEURISTIC,ANTICIPATORY,150,8,4231.992767166193,4474.755113830445,600.0,14.523790132
HEURISTIC,ANTICIPATORY_ONCE,150,8,4200.822136706594,4455.752203052753,600.0,2.885637752
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,150,8,93773.88693350306,6371.803314023018,600.0,2.888418177
MULTI_BOUND_G,MIXED_G,150,8,4201.136484309382,4455.718993668433,6692.0,47.66606594
HEURISTIC,LAZY,150,9,4021.858817293886,4278.827609209387,600.0,3.571171827
HEURISTIC,DILIGENT,150,9,4277.659583344608,4290.856471609845,600.0,93.150414877
HEURISTIC,ANTICIPATORY,150,9,4014.40364955167,4297.457426687469,600.0,15.135885778
HEURISTIC,ANTICIPATORY_ONCE,150,9,4021.858817293886,4278.827609209387,600.0,3.011569974
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,150,9,103638.43529563272,6288.683751611433,600.0,3.097105454
MULTI_BOUND_G,MIXED_G,150,9,4022.6617783635133,4279.718492452339,6560.0,46.672208271
HEURISTIC,LAZY,200,0,5229.285972677703,5579.532521241279,800.0,5.509144127
HEURISTIC,DILIGENT,200,0,5622.000791382719,5643.793756789745,800.0,152.536693485
HEURISTIC,ANTICIPATORY,200,0,5117.376379737041,5548.854286356719,800.0,34.497399216
HEURISTIC,ANTICIPATORY_ONCE,200,0,5229.285972677703,5579.532521241279,800.0,5.88547577
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,200,0,348486.3866616417,8253.08562710566,800.0,6.069957224
MULTI_BOUND_G,MIXED_G,200,0,5229.715395679055,5578.11494714542,6856.0,71.593499378
HEURISTIC,LAZY,200,1,5077.667946344791,5423.411796718782,800.0,5.994797234
HEURISTIC,DILIGENT,200,1,5276.552829980957,5284.3272947238465,800.0,168.040884481
HEURISTIC,ANTICIPATORY,200,1,5024.056365221338,5418.542993238936,800.0,33.098362108
HEURISTIC,ANTICIPATORY_ONCE,200,1,5077.667946344791,5423.411796718782,800.0,5.735083858
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,200,1,259611.03568964155,8399.620462340628,800.0,5.545232755
MULTI_BOUND_G,MIXED_G,200,1,5046.1926173025495,5393.466255403005,7028.0,68.291527383
HEURISTIC,LAZY,200,2,5105.138334138509,5445.221603085309,800.0,5.703167201
HEURISTIC,DILIGENT,200,2,5529.688039781427,5543.8839063145415,800.0,149.153973736
HEURISTIC,ANTICIPATORY,200,2,5191.275769142666,5545.2302110369055,800.0,33.281291112
HEURISTIC,ANTICIPATORY_ONCE,200,2,5105.138334138509,5445.221603085309,800.0,6.302912381
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,200,2,175537.62249848509,8027.01375593897,800.0,6.126962764
MULTI_BOUND_G,MIXED_G,200,2,5105.498264266896,5445.060635415384,7996.0,88.951229218
HEURISTIC,LAZY,200,3,5216.5789788384045,5569.65470783691,800.0,5.105133334
HEURISTIC,DILIGENT,200,3,5492.154446857774,5503.537458589263,800.0,137.590753404
HEURISTIC,ANTICIPATORY,200,3,5176.761605661987,5574.12551133788,800.0,29.94979845
HEURISTIC,ANTICIPATORY_ONCE,200,3,5216.5789788384045,5569.65470783691,800.0,4.871904259
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,200,3,296408.9031299083,8291.533299659639,800.0,5.315881761
MULTI_BOUND_G,MIXED_G,200,3,5213.425344326556,5566.770466844509,7556.0,74.598361883
HEURISTIC,LAZY,200,4,5145.313313794669,5481.093494897926,800.0,5.428798974
HEURISTIC,DILIGENT,200,4,5494.612978494538,5493.007489101363,800.0,157.037260723
HEURISTIC,ANTICIPATORY,200,4,5231.958996505806,5548.358567472594,800.0,31.75166742
HEURISTIC,ANTICIPATORY_ONCE,200,4,5145.313313794669,5481.093494897926,800.0,5.614779331
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,200,4,197649.4172173276,8599.820408454516,800.0,5.501010275
MULTI_BOUND_G,MIXED_G,200,4,5145.733132329549,5480.564706276815,6568.0,62.029615602
HEURISTIC,LAZY,200,5,4915.171553330832,5233.172150782661,800.0,5.446310732
HEURISTIC,DILIGENT,200,5,5252.967210417955,5259.423374312767,800.0,148.686518983
HEURISTIC,ANTICIPATORY,200,5,4959.333509296776,5386.328767864953,800.0,30.50814077
HEURISTIC,ANTICIPATORY_ONCE,200,5,4915.171553330832,5233.172150782661,800.0,5.108445951
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,200,5,364914.86863459775,8436.447602573273,800.0,5.202635878
MULTI_BOUND_G,MIXED_G,200,5,4915.60772781333,5234.126898385031,6832.0,59.711941579
HEURISTIC,LAZY,200,6,5099.968507334742,5446.906975722427,800.0,5.104650567
HEURISTIC,DILIGENT,200,6,5414.521958770758,5429.699504207866,800.0,157.445945403
HEURISTIC,ANTICIPATORY,200,6,5122.185849787847,5467.748112129921,800.0,34.721517788
HEURISTIC,ANTICIPATORY_ONCE,200,6,5099.968507334742,5446.906975722427,800.0,5.696729874
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,200,6,198604.1219652205,8612.857918015161,800.0,6.559047052
MULTI_BOUND_G,MIXED_G,200,6,5099.0788033548615,5444.518638380493,7696.0,90.275367369
HEURISTIC,LAZY,200,7,5521.874212788734,5915.167085937466,800.0,6.034850285
HEURISTIC,DILIGENT,200,7,5771.093703184792,5789.385905156635,800.0,172.508944151
HEURISTIC,ANTICIPATORY,200,7,5489.945605980693,5912.700255666281,800.0,35.12799135
HEURISTIC,ANTICIPATORY_ONCE,200,7,5521.874212788734,5915.167085937466,800.0,6.5802321
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,200,7,304543.729933007,8646.733244465353,800.0,5.903377777
MULTI_BOUND_G,MIXED_G,200,7,5511.679807745202,5906.200786344428,7180.0,75.295323297
HEURISTIC,LAZY,200,8,5046.785931619005,5385.051003099417,800.0,5.95198567
HEURISTIC,DILIGENT,200,8,5404.009374932342,5419.315953228621,800.0,163.481741433
HEURISTIC,ANTICIPATORY,200,8,4977.0063673522845,5356.324952654324,800.0,33.868537538
HEURISTIC,ANTICIPATORY_ONCE,200,8,5046.785931619005,5385.051003099417,800.0,5.941115465
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,200,8,237114.97013400623,8315.248025982304,800.0,6.451696237
MULTI_BOUND_G,MIXED_G,200,8,5033.774725322856,5369.043083278859,7296.0,76.326746179
HEURISTIC,LAZY,200,9,5059.239299158684,5400.537686965248,800.0,5.610983198
HEURISTIC,DILIGENT,200,9,5415.725354830329,5421.487081884873,800.0,155.164482761
HEURISTIC,ANTICIPATORY,200,9,5014.934483250527,5365.023905476113,800.0,32.326908483
HEURISTIC,ANTICIPATORY_ONCE,200,9,5059.239299158684,5400.537686965248,800.0,5.755245787
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,200,9,206559.1792834666,8265.965440329483,800.0,5.661991009
MULTI_BOUND_G,MIXED_G,200,9,5052.715945930421,5397.2416645682415,7480.0,77.26903402
HEURISTIC,LAZY,250,0,6478.9219862446025,6949.332168935507,1000.0,8.824174589
HEURISTIC,DILIGENT,250,0,6991.210306445412,7018.718771491272,1000.0,239.661116703
HEURISTIC,ANTICIPATORY,250,0,6662.732791518738,7143.509429565236,1000.0,62.737812616
HEURISTIC,ANTICIPATORY_ONCE,250,0,6478.9219862446025,6949.332168935507,1000.0,9.643612749
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,250,0,389018.01689889416,10876.51228093526,1000.0,9.088511931
MULTI_BOUND_G,MIXED_G,250,0,6478.249854014568,6950.18062661944,6832.0,88.217757337
HEURISTIC,LAZY,250,1,6664.96356892771,7140.078742639845,1000.0,8.593805285
HEURISTIC,DILIGENT,250,1,7165.692725364059,7160.623798342465,1000.0,249.778262515
HEURISTIC,ANTICIPATORY,250,1,6805.89108808265,7275.134825569599,1000.0,63.159527103
HEURISTIC,ANTICIPATORY_ONCE,250,1,6664.96356892771,7140.078742639845,1000.0,9.980952335
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,250,1,438602.9732552966,10663.083228693295,1000.0,9.680929724
MULTI_BOUND_G,MIXED_G,250,1,6640.061702243753,7114.901652082163,7308.0,95.746478558
HEURISTIC,LAZY,250,2,6011.091584050127,6478.425849925081,1000.0,9.455639596
HEURISTIC,DILIGENT,250,2,6505.5413074278995,6518.141903185312,1000.0,241.251193404
HEURISTIC,ANTICIPATORY,250,2,5981.515752077538,6484.251458868492,1000.0,58.545859115
HEURISTIC,ANTICIPATORY_ONCE,250,2,6011.091584050127,6478.425849925081,1000.0,8.914316712
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,250,2,478220.81661936775,10340.793798306582,1000.0,8.707697667
MULTI_BOUND_G,MIXED_G,250,2,6011.545873616566,6477.357810077281,6508.0,70.431463959
HEURISTIC,LAZY,250,3,6883.591381910677,7397.924654272932,1000.0,7.861256511
HEURISTIC,DILIGENT,250,3,7404.3364058207835,7449.547427178463,1000.0,237.217366205
HEURISTIC,ANTICIPATORY,250,3,6924.944382465898,7515.793990092471,1000.0,60.568155
HEURISTIC,ANTICIPATORY_ONCE,250,3,6883.591381910677,7397.924654272932,1000.0,8.934375453
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,250,3,520315.60073012183,11196.359076444305,1000.0,8.956281669
MULTI_BOUND_G,MIXED_G,250,3,6867.56767920195,7381.904685796453,6892.0,78.798406347
HEURISTIC,LAZY,250,4,6473.673646860831,6936.96924013738,1000.0,8.637426611
HEURISTIC,DILIGENT,250,4,6820.458238977122,6826.916131595103,1000.0,230.219248661
HEURISTIC,ANTICIPATORY,250,4,6353.566273162004,6930.876458291896,1000.0,60.951072718
HEURISTIC,ANTICIPATORY_ONCE,250,4,6473.673646860831,6936.96924013738,1000.0,9.106647162
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,250,4,569633.7356141191,10513.301580413561,1000.0,9.15713396
MULTI_BOUND_G,MIXED_G,250,4,6451.72633684454,6914.33909108591,7463.0,98.939551822
HEURISTIC,LAZY,250,5,6508.894829312777,6979.413663614007,1000.0,8.575137961
HEURISTIC,DILIGENT,250,5,7006.390595938167,7030.6460849911855,1000.0,242.112605752
HEURISTIC,ANTICIPATORY,250,5,6576.840121114453,7078.206335939781,1000.0,61.433317894
HEURISTIC,ANTICIPATORY_ONCE,250,5,6508.894829312777,6979.413663614007,1000.0,9.313039155
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,250,5,444027.1196310499,10696.38168124572,1000.0,9.522858362
MULTI_BOUND_G,MIXED_G,250,5,6509.057846564928,6979.436590855754,6916.0,81.147766609
HEURISTIC,LAZY,250,6,6146.782419145694,6619.754151380603,1000.0,9.024169243
HEURISTIC,DILIGENT,250,6,6634.430656781709,6650.6253077131205,1000.0,231.652782264
HEURISTIC,ANTICIPATORY,250,6,6179.458979156367,6714.748140875456,1000.0,57.398795532
HEURISTIC,ANTICIPATORY_ONCE,250,6,6146.782419145694,6619.754151380603,1000.0,8.339902414
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,250,6,417797.20505356335,10600.819043798072,1000.0,8.676824858
MULTI_BOUND_G,MIXED_G,250,6,6142.216348700234,6613.9532397706,6660.0,84.04046488
HEURISTIC,LAZY,250,7,6257.517917553287,6727.2928836684,1000.0,8.628712195
HEURISTIC,DILIGENT,250,7,6710.551065986685,6734.595624832842,1000.0,233.954559231
HEURISTIC,ANTICIPATORY,250,7,6285.670511380441,6800.746466773876,1000.0,59.563233362
HEURISTIC,ANTICIPATORY_ONCE,250,7,6257.517917553287,6727.2928836684,1000.0,9.430836771
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,250,7,453749.23178225924,10708.907364871193,1000.0,9.373070936
MULTI_BOUND_G,MIXED_G,250,7,6258.167829641381,6723.6728421131065,6784.0,82.962077364
HEURISTIC,LAZY,250,8,6244.904517127191,6703.494500835168,1000.0,8.54897087
HEURISTIC,DILIGENT,250,8,6708.921385483378,6739.703012557504,1000.0,222.876244654
HEURISTIC,ANTICIPATORY,250,8,6223.627575836156,6740.880084246393,1000.0,60.285938823
HEURISTIC,ANTICIPATORY_ONCE,250,8,6244.904517127191,6703.494500835168,1000.0,9.30354571
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,250,8,440614.70002552605,10424.365345329961,1000.0,8.743868023
MULTI_BOUND_G,MIXED_G,250,8,6243.75063639938,6700.479404513689,7072.0,84.831851042
HEURISTIC,LAZY,250,9,6686.887107438225,7129.014565167466,1000.0,8.701528909
HEURISTIC,DILIGENT,250,9,7192.637228051313,7202.209809857977,1000.0,260.204176558
HEURISTIC,ANTICIPATORY,250,9,6746.9887140044875,7237.923223067969,1000.0,61.642548971
HEURISTIC,ANTICIPATORY_ONCE,250,9,6686.887107438225,7129.014565167466,1000.0,8.537566899
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,250,9,457031.8709311552,11302.75145920562,1000.0,8.501237637
MULTI_BOUND_G,MIXED_G,250,9,6677.646013115321,7116.488891712303,7076.0,80.20023078
HEURISTIC,LAZY,300,0,7686.694679844654,8277.684686782748,1200.0,11.529216639
HEURISTIC,DILIGENT,300,0,8217.015100305161,8242.252555311245,1200.0,314.618163583
HEURISTIC,ANTICIPATORY,300,0,7655.061024834896,8260.02037771259,1200.0,100.034662451
HEURISTIC,ANTICIPATORY_ONCE,300,0,7686.694679844654,8277.684686782748,1200.0,12.774875602
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,300,0,598547.8040124674,12625.77841125706,1200.0,12.300841137
MULTI_BOUND_G,MIXED_G,300,0,7681.287276359537,8271.04148179445,7320.0,108.495087833
HEURISTIC,LAZY,300,1,7773.65730973792,8433.373527502481,1200.0,12.226769573
HEURISTIC,DILIGENT,300,1,8342.997888621776,8404.108489946804,1200.0,332.545187188
HEURISTIC,ANTICIPATORY,300,1,7654.3750493242715,8441.917933222618,1200.0,104.751766992
HEURISTIC,ANTICIPATORY_ONCE,300,1,7773.65730973792,8433.373527502481,1200.0,12.941957703
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,300,1,810907.7832536013,13495.490676257854,1200.0,13.13674697
MULTI_BOUND_G,MIXED_G,300,1,7768.829965651863,8424.491346260269,7168.0,105.223761585
HEURISTIC,LAZY,300,2,8109.299368278326,8769.731700275437,1200.0,12.171448735
HEURISTIC,DILIGENT,300,2,8800.964237769722,8849.018829266923,1200.0,328.935063194
HEURISTIC,ANTICIPATORY,300,2,8212.484421436988,8913.516501463357,1200.0,92.96964791
HEURISTIC,ANTICIPATORY_ONCE,300,2,8109.299368278326,8769.731700275437,1200.0,11.824560666
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,300,2,753381.8568906815,13873.743699748657,1200.0,12.096745033
MULTI_BOUND_G,MIXED_G,300,2,8104.6250736091615,8759.492343506245,8105.0,115.682032587
HEURISTIC,LAZY,300,3,7567.519285496218,8153.341432824596,1200.0,11.815007643
HEURISTIC,DILIGENT,300,3,8138.579018117656,8164.20714770214,1200.0,300.822759632
HEURISTIC,ANTICIPATORY,300,3,7543.3555170275595,8236.45566152676,1200.0,94.172222269
HEURISTIC,ANTICIPATORY_ONCE,300,3,7567.519285496218,8153.341432824596,1200.0,12.418856613
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,300,3,791442.4062999013,12861.651234604578,1200.0,11.436369834
MULTI_BOUND_G,MIXED_G,300,3,7567.797860660182,8153.248018372721,7828.0,109.610232746
HEURISTIC,LAZY,300,4,7550.131876362814,8194.507156962867,1200.0,10.853175895
HEURISTIC,DILIGENT,300,4,,,,
HEURISTIC,ANTICIPATORY,300,4,7510.046071403739,8196.250685221105,1200.0,91.660488813
HEURISTIC,ANTICIPATORY_ONCE,300,4,7550.131876362814,8194.507156962867,1200.0,11.508416662
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,300,4,838228.5946148181,13136.793047133666,1200.0,11.590010971
MULTI_BOUND_G,MIXED_G,300,4,7545.8307898134235,8192.455433602632,9088.0,139.122600245
HEURISTIC,LAZY,300,5,7502.899947069749,8112.104712544012,1200.0,10.822435633
HEURISTIC,DILIGENT,300,5,8084.126999533754,8123.07019315264,1200.0,300.382796409
HEURISTIC,ANTICIPATORY,300,5,7532.4890907515155,8282.32693779115,1200.0,91.504246354
HEURISTIC,ANTICIPATORY_ONCE,300,5,7502.899947069749,8112.104712544012,1200.0,12.571936248
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,300,5,772715.2699612397,13169.102983168515,1200.0,12.021670018
MULTI_BOUND_G,MIXED_G,300,5,7503.672046034743,8116.463537734698,6864.0,90.607574402
HEURISTIC,LAZY,300,6,7639.9730179473445,8230.825603465899,1200.0,10.646915642
HEURISTIC,DILIGENT,300,6,8290.214040968009,8310.362519164544,1200.0,294.011001543
HEURISTIC,ANTICIPATORY,300,6,7571.372392151178,8277.222249880919,1200.0,91.168885725
HEURISTIC,ANTICIPATORY_ONCE,300,6,7639.9730179473445,8230.825603465899,1200.0,10.998147603
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,300,6,906645.1373282024,12893.789899903886,1200.0,11.868670954
MULTI_BOUND_G,MIXED_G,300,6,7629.122139422103,8217.709102446708,8016.0,112.930191904
HEURISTIC,LAZY,300,7,7317.954095255382,7896.5485178917,1200.0,11.007205198
HEURISTIC,DILIGENT,300,7,7921.106998568918,7933.193578826802,1200.0,299.454854548
HEURISTIC,ANTICIPATORY,300,7,7444.529862610667,8091.718042862636,1200.0,91.617364657
HEURISTIC,ANTICIPATORY_ONCE,300,7,7317.954095255382,7896.5485178917,1200.0,12.157722454
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,300,7,792690.214121486,12860.82098983664,1200.0,11.915528325
MULTI_BOUND_G,MIXED_G,300,7,7318.843787113126,7894.870074095877,6764.0,84.715770715
HEURISTIC,LAZY,300,8,7696.701796757331,8279.958134876118,1200.0,10.912489035
HEURISTIC,DILIGENT,300,8,8278.850553634387,8284.311421870823,1200.0,301.836845457
HEURISTIC,ANTICIPATORY,300,8,7838.8383111303565,8471.539039382971,1200.0,91.408025923
HEURISTIC,ANTICIPATORY_ONCE,300,8,7696.701796757331,8279.958134876118,1200.0,11.702049757
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,300,8,824131.5814614054,12986.01166748224,1200.0,12.018422277
MULTI_BOUND_G,MIXED_G,300,8,7693.543204794477,8271.970489450037,7532.0,101.022937956
HEURISTIC,LAZY,300,9,7507.622814650163,8070.033258317651,1200.0,10.995791037
HEURISTIC,DILIGENT,300,9,8231.967550684214,8229.931732713201,1200.0,303.460790133
HEURISTIC,ANTICIPATORY,300,9,7600.6642130950495,8246.080475240846,1200.0,94.673304651
HEURISTIC,ANTICIPATORY_ONCE,300,9,7507.622814650163,8070.033258317651,1200.0,12.289729504
HEURISTIC,ANTICIPATORY_ONCE_DISCOUNT,300,9,706253.4192467206,13120.52713517464,1200.0,12.049661987
MULTI_BOUND_G,MIXED_G,300,9,7503.256861866639,8064.582687552035,7744.0,110.295484397
