no.blocks,planner_type,heuristic,planning_time,plan_cost,pp_cost
20,greedy,HEURISTIC.LAZY,0.315951302,170.25604058424955,190.63873679647952
20,greedy,HEURISTIC.SIMPLE_COLLISION,1.740700341,191.60450325727638,199.2669344655739
